/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation1.xml|Allocation1|5|[['r2', 'r1'], ['r4', 'r5', 'r3']]|r4:['at4_notify_2', 'at2_floor_3', 'at4_notify_5', 'at4_notify_8', 'at2_floor_9']::r5:['at3_sanit_4', 'at2_floor_6', 'at3_sanit_7', 'at3_sanit_10', 'at4_notify_11', 'at3_sanit_13']::r3:['at2_floor_12']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation2.xml|Allocation2|4|[['r2', 'r1'], ['r4', 'r3']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']::r2:['at1_move_0', 'at1_move_1']::r3:['at3_sanit_4']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation3.xml|Allocation3|3|[['r2', 'r1'], ['r5']]|r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation4.xml|Allocation4|4|[['r2', 'r1'], ['r4', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at4_notify_5', 'at2_floor_6', 'at4_notify_8', 'at4_notify_11']::r2:['at1_move_0', 'at1_move_1']::r5:['at2_floor_3', 'at3_sanit_4', 'at3_sanit_7', 'at2_floor_9', 'at3_sanit_10', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation5.xml|Allocation5|5|[['r2', 'r1'], ['r4', 'r3', 'r5']]|r4:['at4_notify_2', 'at4_notify_5', 'at3_sanit_7', 'at4_notify_8']::r5:['at3_sanit_4', 'at2_floor_6']::r3:['at2_floor_3', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation6.xml|Allocation6|4|[['r2', 'r1'], ['r4', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at4_notify_5', 'at4_notify_8', 'at4_notify_11']::r2:['at1_move_0', 'at1_move_1']::r5:['at2_floor_3', 'at3_sanit_4', 'at2_floor_6', 'at3_sanit_7', 'at2_floor_9', 'at3_sanit_10', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation7.xml|Allocation7|5|[['r2', 'r1'], ['r3', 'r4', 'r5']]|r4:['at2_floor_6']::r5:['at2_floor_9', 'at2_floor_12']::r3:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at3_sanit_7', 'at4_notify_8', 'at3_sanit_10', 'at4_notify_11', 'at3_sanit_13']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation8.xml|Allocation8|5|[['r2', 'r1'], ['r5', 'r3', 'r4']]|r4:['at2_floor_6']::r5:['at4_notify_2', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']::r3:['at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation9.xml|Allocation9|5|[['r2', 'r1'], ['r3', 'r5', 'r4']]|r4:['at4_notify_5', 'at2_floor_6', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']::r5:['at3_sanit_4']::r3:['at4_notify_2', 'at2_floor_3', 'at3_sanit_7']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation10.xml|Allocation10|5|[['r2', 'r1'], ['r3', 'r5', 'r4']]|r4:['at3_sanit_7']::r5:['at2_floor_3', 'at3_sanit_10', 'at3_sanit_13']::r3:['at4_notify_2', 'at3_sanit_4', 'at4_notify_5', 'at2_floor_6', 'at4_notify_8', 'at2_floor_9', 'at4_notify_11', 'at2_floor_12']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation11.xml|Allocation11|4|[['r2', 'r1'], ['r3', 'r4']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_5', 'at3_sanit_7', 'at4_notify_8', 'at3_sanit_10', 'at4_notify_11', 'at3_sanit_13']::r2:['at1_move_0', 'at1_move_1']::r3:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at2_floor_6', 'at2_floor_9', 'at2_floor_12']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation12.xml|Allocation12|4|[['r2', 'r1'], ['r4'], ['r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation13.xml|Allocation13|5|[['r2', 'r1'], ['r3'], ['r4', 'r5']]|r4:['at4_notify_5', 'at3_sanit_7', 'at4_notify_8', 'at4_notify_11']::r5:['at2_floor_6', 'at2_floor_9', 'at3_sanit_10', 'at2_floor_12', 'at3_sanit_13']::r3:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation14.xml|Allocation14|3|[['r2', 'r1'], ['r4']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation15.xml|Allocation15|4|[['r2', 'r1'], ['r4', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']::r2:['at1_move_0', 'at1_move_1']::r5:['at3_sanit_10']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation16.xml|Allocation16|5|[['r2', 'r1'], ['r3'], ['r5', 'r4']]|r4:['at2_floor_6', 'at2_floor_9', 'at3_sanit_10', 'at2_floor_12', 'at3_sanit_13']::r5:['at4_notify_5', 'at3_sanit_7', 'at4_notify_8', 'at4_notify_11']::r3:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation17.xml|Allocation17|5|[['r2', 'r1'], ['r4', 'r3'], ['r5']]|r4:['at4_notify_2', 'at3_sanit_4', 'at2_floor_6']::r5:['at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']::r3:['at2_floor_3', 'at4_notify_5', 'at3_sanit_7']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation19.xml|Allocation19|4|[['r2', 'r1'], ['r3', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']::r5:['at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']::r3:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_5']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation20.xml|Allocation20|5|[['r2', 'r1'], ['r3'], ['r5', 'r4']]|r4:['at3_sanit_7', 'at4_notify_8', 'at3_sanit_10', 'at4_notify_11', 'at3_sanit_13']::r5:['at4_notify_5', 'at2_floor_6', 'at2_floor_9', 'at2_floor_12']::r3:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4']::r1:['at1_move_0', 'at1_move_1']::r2:['at1_move_0', 'at1_move_1']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation21.xml|Allocation21|4|[['r2', 'r1'], ['r4', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_5']::r2:['at1_move_0', 'at1_move_1']::r5:['at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation22.xml|Allocation22|4|[['r2', 'r1'], ['r5', 'r4']]|r1:['at1_move_0', 'at1_move_1']::r4:['at2_floor_3', 'at3_sanit_4', 'at4_notify_5']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_2', 'at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation23.xml|Allocation23|4|[['r2', 'r1'], ['r4', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at4_notify_8']::r2:['at1_move_0', 'at1_move_1']::r5:['at2_floor_6', 'at3_sanit_7', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation24.xml|Allocation24|4|[['r2', 'r1'], ['r5', 'r4']]|r1:['at1_move_0', 'at1_move_1']::r4:['at2_floor_3', 'at3_sanit_4', 'at4_notify_8']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_2', 'at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation25.xml|Allocation25|4|[['r2', 'r1'], ['r4', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_8']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation26.xml|Allocation26|4|[['r2', 'r1'], ['r5', 'r4']]|r1:['at1_move_0', 'at1_move_1']::r4:['at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at4_notify_8']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_2', 'at2_floor_6', 'at3_sanit_7', 'at2_floor_9', 'at3_sanit_10', 'at4_notify_11', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation27.xml|Allocation27|4|[['r2', 'r1'], ['r5', 'r4']]|r1:['at1_move_0', 'at1_move_1']::r4:['at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at4_notify_8', 'at4_notify_11']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_2', 'at2_floor_6', 'at3_sanit_7', 'at2_floor_9', 'at3_sanit_10', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation28.xml|Allocation28|4|[['r2', 'r1'], ['r5', 'r4']]|r1:['at1_move_0', 'at1_move_1']::r4:['at2_floor_3', 'at3_sanit_4', 'at4_notify_11']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_2', 'at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation29.xml|Allocation29|4|[['r2', 'r1'], ['r4', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_11']::r2:['at1_move_0', 'at1_move_1']::r5:['at4_notify_5', 'at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at2_floor_12', 'at3_sanit_13']:
/Users/gris/eclipse-workspace/uoy.mrs/TestCase3-var3Hospital/results//Alloy/Allocation30.xml|Allocation30|4|[['r2', 'r1'], ['r4', 'r5']]|r1:['at1_move_0', 'at1_move_1']::r4:['at4_notify_2', 'at2_floor_3', 'at3_sanit_4', 'at4_notify_5', 'at4_notify_11']::r2:['at1_move_0', 'at1_move_1']::r5:['at2_floor_6', 'at3_sanit_7', 'at4_notify_8', 'at2_floor_9', 'at3_sanit_10', 'at2_floor_12', 'at3_sanit_13']:
